student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4066,19.98,Male,High School,9.6,1.95,3.38,2.23,0.49,5.01,4.57,Good,4.43,30.18,14.62,55.33,86.14
4067,22.78,Female,High School,5.44,0.0,2.35,5.53,1.1,8.18,4.13,Average,6.83,10.61,10.68,30.49,45.62
4068,18.42,Other,High School,4.74,2.32,2.15,1.5,2.76,9.34,6.53,Poor,2.23,8.2,11.36,22.2,32.77
4069,17.85,Male,High School,3.76,2.46,2.41,1.91,3.38,7.8,5.46,Poor,8.58,16.66,0.17,33.89,41.55
4070,22.82,Female,High School,6.51,3.22,0.39,3.98,1.93,8.29,6.55,Good,5.12,12.02,0.36,40.84,56.82
4071,22.56,Male,High School,1.66,2.03,2.15,2.43,2.4,4.58,4.61,Poor,3.98,1.65,8.84,8.45,37.74
4072,15.3,Other,High School,5.93,3.46,1.9,3.12,1.79,8.68,10.07,Good,4.06,20.36,4.83,30.13,43.86
4073,17.06,Other,High School,4.74,2.26,2.05,3.83,2.9,5.73,2.48,Good,1.57,17.67,23.02,24.52,29.84
4074,19.04,Female,High School,4.24,2.52,3.71,2.49,1.46,5.58,8.19,Average,10.91,13.01,3.04,29.47,48.84
4075,18.12,Female,High School,2.47,3.11,3.09,0.0,1.74,6.56,6.53,Good,2.96,17.24,5.9,17.58,32.72
4076,18.44,Male,High School,0.18,0.75,3.56,5.11,2.53,7.81,3.65,Poor,7.44,0.0,9.57,5.9,0.0
4077,15.87,Male,High School,3.31,2.72,1.76,2.91,1.55,7.78,11.06,Poor,1.07,17.15,23.31,14.69,30.7
4078,16.6,Other,High School,4.57,1.68,1.44,2.94,0.79,7.63,3.35,Poor,3.37,15.71,2.92,21.59,31.32
4079,18.98,Female,High School,5.26,2.73,0.94,0.5,1.85,6.43,4.74,Poor,3.54,5.01,0.0,22.94,38.16
4080,21.1,Female,High School,3.79,1.76,1.55,3.96,0.46,6.63,9.8,Average,9.44,5.93,20.27,24.94,54.4
4081,16.84,Male,High School,4.3,3.51,0.46,2.22,2.25,5.42,5.01,Good,5.63,20.61,16.15,27.44,37.51
4082,22.29,Female,High School,4.52,0.02,1.32,4.99,2.91,5.43,7.47,Poor,8.12,15.92,13.12,29.13,44.15
4083,20.72,Female,High School,4.33,2.27,1.59,2.66,1.99,7.68,6.56,Good,1.25,20.09,8.37,18.69,20.26
4084,19.14,Other,High School,0.41,2.78,2.48,0.8,0.56,7.64,4.18,Poor,6.97,4.15,0.0,22.03,23.88
4085,17.17,Other,High School,5.2,2.57,1.51,3.18,2.96,6.87,7.69,Average,9.19,5.48,15.03,29.38,59.2
4086,18.6,Other,High School,7.06,2.28,0.0,4.43,2.75,7.67,10.0,Good,4.21,12.28,19.53,27.89,46.99
4087,18.76,Other,High School,2.63,1.45,1.89,5.28,0.0,9.26,10.8,Average,10.07,10.23,23.7,21.53,43.51
4088,17.42,Male,High School,4.77,0.92,2.49,3.75,1.11,8.7,5.94,Poor,8.48,13.95,0.48,26.15,45.19
4089,19.62,Other,High School,7.03,0.97,2.8,1.93,3.3,5.65,4.35,Good,9.87,18.99,26.44,38.46,62.78
4090,21.64,Male,High School,5.79,1.85,2.85,2.3,0.92,8.45,4.76,Good,2.98,22.54,0.0,26.39,45.63
4091,17.47,Male,High School,5.17,0.0,1.02,2.61,1.49,10.25,3.46,Average,7.51,8.65,0.75,27.05,57.74
4092,19.24,Other,High School,5.08,2.55,0.0,2.2,0.51,6.54,0.84,Good,5.73,19.3,9.89,32.13,52.53
4093,17.23,Male,High School,5.08,0.49,3.31,6.19,1.84,7.61,2.45,Good,7.23,3.29,11.4,25.42,32.91
4094,23.47,Male,High School,8.04,2.58,2.84,4.46,1.72,7.42,11.56,Average,5.69,27.57,20.18,27.78,69.86
4095,16.64,Male,High School,3.04,3.73,1.13,5.23,1.6,7.67,4.23,Poor,1.87,12.38,12.78,10.54,6.15
4096,23.56,Female,High School,6.69,0.1,0.0,1.53,3.08,5.23,10.04,Average,7.65,29.98,18.15,51.45,70.87
4097,18.81,Other,High School,5.0,0.0,0.63,1.62,0.38,9.71,13.56,Average,4.79,24.64,0.77,32.88,31.5
4098,18.68,Female,High School,11.17,1.46,2.89,3.65,1.2,6.14,2.69,Good,1.09,32.51,18.21,41.12,64.64
4099,20.54,Other,High School,1.46,1.61,2.16,2.45,1.73,8.8,3.45,Poor,6.23,11.04,1.36,19.34,30.73
4100,16.58,Male,High School,5.98,3.81,4.81,1.14,0.0,5.84,5.88,Poor,2.75,24.11,26.94,27.16,50.56
4101,18.25,Other,High School,3.28,2.1,2.44,1.91,2.65,9.23,11.09,Good,4.03,10.81,14.83,14.13,25.95
4102,22.55,Male,High School,4.87,1.92,1.58,2.91,3.39,7.02,11.39,Good,2.48,16.51,30.04,17.57,26.06
4103,24.73,Other,High School,3.14,3.12,0.77,4.25,2.44,5.43,3.22,Good,1.99,3.99,7.11,4.11,2.4
4104,21.84,Other,High School,4.62,3.75,1.31,2.88,2.7,4.07,1.51,Average,8.26,11.09,23.49,26.2,35.35
4105,24.4,Male,High School,5.63,0.8,2.78,1.9,1.75,5.24,7.52,Poor,7.08,10.44,30.92,26.51,57.6
4106,18.94,Other,High School,6.94,2.32,1.12,5.88,1.9,8.95,5.86,Poor,8.94,20.37,25.1,29.02,53.11
4107,17.71,Male,High School,3.05,1.93,2.89,6.33,0.22,6.55,10.91,Good,8.49,6.55,14.64,26.75,29.36
4108,17.37,Male,High School,2.24,1.92,0.07,3.86,2.2,8.56,1.96,Poor,3.56,9.24,0.0,12.72,22.76
4109,23.15,Other,High School,2.71,1.52,0.62,4.95,1.77,5.72,4.3,Poor,10.0,5.0,11.3,21.16,43.74
4110,19.89,Male,High School,6.11,0.6,1.53,4.17,0.0,7.87,10.0,Good,10.16,17.74,22.45,26.64,44.93
4111,21.56,Male,High School,3.13,1.51,0.84,5.68,3.05,6.13,5.5,Good,5.79,17.2,31.52,17.04,36.93
4112,18.54,Other,High School,0.5,1.16,1.19,3.96,2.65,8.19,5.23,Good,3.1,5.67,14.56,1.05,19.52
4113,15.3,Other,High School,5.93,3.46,1.9,3.12,1.79,8.68,10.07,Good,4.06,20.36,4.83,30.13,43.86
4114,19.27,Male,High School,2.36,0.88,1.24,2.98,1.7,7.26,8.14,Good,4.02,0.42,14.57,7.45,25.8
4115,22.93,Other,High School,2.82,1.09,1.18,0.11,0.67,7.24,6.57,Good,6.73,11.22,0.22,24.9,38.75
4116,21.8,Other,High School,7.25,2.77,2.15,1.13,3.07,7.15,8.66,Good,6.73,28.68,4.28,46.49,88.12
4117,21.97,Male,High School,3.83,1.95,2.49,3.35,3.13,5.45,1.45,Average,1.2,3.28,18.56,1.43,34.07
4118,21.38,Other,High School,3.53,2.23,1.14,5.94,1.15,5.21,5.32,Poor,4.42,16.65,27.5,20.53,32.66
4119,23.28,Male,High School,1.91,3.79,0.0,6.82,0.63,7.65,1.99,Poor,5.2,9.42,8.78,3.45,11.65
4120,16.62,Female,High School,3.77,4.3,1.67,0.51,0.93,7.36,7.6,Average,9.44,22.65,0.82,31.48,55.75
4121,19.06,Female,High School,3.61,2.73,1.57,3.29,2.57,9.21,6.62,Poor,2.94,4.68,0.0,15.19,35.05
4122,17.65,Other,High School,4.59,1.43,2.12,5.16,1.24,7.54,5.21,Good,3.38,3.22,19.32,29.47,36.8
4123,17.02,Male,High School,3.89,0.0,0.88,1.07,3.83,7.26,3.08,Average,8.22,14.23,0.95,33.29,48.01
4124,20.08,Other,High School,7.65,1.49,3.85,2.7,2.34,5.15,6.01,Poor,4.45,24.85,27.13,36.29,51.35
4125,16.31,Female,High School,5.24,1.78,3.06,4.76,0.0,5.83,6.39,Average,1.34,5.62,23.28,20.11,30.55
4126,16.63,Male,High School,1.74,0.36,1.01,5.4,0.0,7.07,5.31,Average,6.95,10.0,8.21,7.19,24.4
4127,22.59,Other,High School,3.91,3.32,1.57,3.78,1.79,7.35,4.71,Average,7.33,12.68,16.5,28.05,50.85
4128,17.1,Other,High School,2.66,1.94,3.1,3.28,1.53,5.87,0.81,Average,1.21,4.33,17.82,6.98,7.55
4129,20.99,Other,High School,5.99,2.76,1.57,1.9,3.83,7.19,10.1,Average,3.22,25.58,23.31,23.92,34.36
4130,17.04,Male,High School,3.25,1.88,2.4,3.07,2.22,6.81,7.66,Average,2.71,17.65,19.99,20.38,21.87
4131,21.09,Female,High School,3.53,1.16,3.55,4.13,0.3,7.69,3.71,Poor,3.24,11.47,13.13,17.25,30.82
4132,17.11,Female,High School,5.96,2.02,0.44,5.1,1.47,7.1,7.11,Average,4.49,22.46,22.53,25.35,39.72
4133,19.16,Male,High School,5.92,0.0,1.65,4.26,3.1,7.96,1.13,Poor,8.68,6.48,25.34,30.54,59.08
4134,22.03,Other,High School,5.22,1.47,0.85,1.84,2.44,8.09,9.38,Average,4.35,13.55,13.16,21.22,32.21
4135,15.76,Other,High School,4.57,1.05,1.57,3.24,3.14,7.72,4.78,Good,1.24,7.54,11.23,18.24,27.73
4136,19.39,Other,High School,0.68,4.65,1.16,1.44,2.33,3.89,4.42,Poor,9.26,3.01,16.93,14.19,17.19
4137,17.05,Male,High School,9.28,2.3,3.3,2.15,3.73,7.98,5.57,Good,10.65,39.72,23.0,52.31,78.23
4138,19.0,Other,High School,5.07,0.84,1.57,2.38,2.71,5.68,5.14,Good,1.8,18.5,7.91,26.23,60.57
4139,23.13,Male,High School,4.87,3.75,1.74,1.84,0.27,6.53,7.12,Average,2.79,13.32,6.31,21.39,23.27
4140,18.84,Female,High School,3.48,1.95,2.48,4.34,2.43,5.68,7.78,Poor,10.09,9.34,17.54,26.55,40.15
4141,17.86,Female,High School,6.11,4.01,0.77,5.57,0.78,6.33,7.0,Poor,3.35,33.38,19.2,23.11,36.46
4142,20.87,Other,High School,1.52,2.85,0.2,2.01,2.23,6.07,10.83,Average,8.0,3.27,17.96,20.93,43.23
4143,19.39,Other,High School,0.68,4.65,1.16,1.44,2.33,3.89,4.42,Poor,9.26,3.01,16.93,14.19,17.19
4144,16.74,Male,High School,3.69,4.5,0.85,3.57,1.77,6.85,2.81,Good,10.03,12.31,1.06,24.98,47.8
4145,21.03,Female,High School,4.44,1.49,3.56,3.0,1.66,6.85,3.88,Average,3.46,14.56,13.59,18.72,35.12
4146,20.51,Other,High School,4.43,1.3,2.21,3.99,1.69,5.99,3.9,Average,9.17,9.55,0.0,32.09,47.12
4147,19.23,Female,High School,6.33,2.96,0.88,1.15,3.5,8.74,5.21,Average,9.75,40.3,0.0,46.93,74.38
4148,17.64,Male,High School,3.7,1.32,2.9,2.65,1.96,7.53,8.95,Good,3.91,8.02,28.86,22.25,26.61
4149,17.6,Female,High School,5.92,3.16,2.64,2.49,1.17,6.48,6.3,Poor,4.78,18.78,16.26,26.94,43.73
4150,17.76,Male,High School,3.04,0.75,2.66,2.88,3.87,8.87,8.95,Good,4.8,4.84,19.74,17.08,37.64
4151,18.82,Other,High School,3.39,1.61,3.5,4.64,0.79,7.08,5.78,Good,5.39,21.14,35.77,13.58,18.47
4152,23.61,Female,High School,0.57,0.72,0.0,1.72,1.82,4.71,7.15,Poor,7.69,0.0,4.45,11.65,29.99
4153,15.8,Male,High School,6.76,0.88,1.61,0.03,2.0,7.35,7.11,Average,2.16,18.44,0.23,43.24,59.11
4154,18.72,Other,High School,3.99,2.55,0.61,3.32,0.72,7.49,6.34,Average,8.74,17.22,0.48,42.94,42.55
4155,17.52,Female,High School,3.97,3.03,0.96,2.61,1.48,5.64,4.37,Average,0.91,14.72,16.38,20.73,11.92
4156,18.16,Other,High School,6.49,1.81,1.08,1.81,0.49,6.07,6.36,Poor,10.17,21.81,3.67,31.25,57.74
4157,19.81,Other,High School,4.81,1.63,3.88,2.35,3.35,6.36,5.5,Good,7.97,15.87,17.63,22.94,50.87
4158,17.4,Other,High School,6.31,3.15,3.59,3.57,3.34,7.57,7.74,Poor,4.91,17.7,27.02,34.7,39.6
4159,18.93,Other,High School,5.07,4.67,2.48,1.44,1.65,5.57,9.41,Good,8.6,19.99,21.65,36.73,32.16
4160,17.81,Male,High School,5.07,2.35,3.53,1.78,1.44,5.56,5.64,Poor,9.59,13.72,30.26,28.46,58.12
4161,17.1,Male,High School,2.48,1.65,0.32,3.49,1.86,7.43,5.18,Poor,5.7,15.03,10.18,26.56,47.32
4162,15.89,Male,High School,0.0,1.61,1.55,2.57,2.54,7.92,9.63,Average,2.49,0.0,2.93,7.19,3.4
4163,20.27,Male,High School,0.0,2.42,4.11,2.33,1.32,9.09,4.95,Average,9.62,1.56,2.03,12.03,21.07
4164,16.8,Other,High School,0.0,0.0,1.88,2.39,3.12,5.94,7.63,Average,6.67,0.0,11.63,6.26,5.73
4165,22.4,Other,High School,5.92,1.59,1.34,2.26,0.0,5.68,7.65,Poor,5.11,22.63,0.0,38.31,41.25
4166,21.51,Other,High School,4.97,1.64,2.35,4.23,1.85,9.65,9.15,Poor,2.56,16.36,15.32,17.01,24.48
4167,18.54,Male,High School,5.26,0.93,0.9,1.67,0.64,8.05,10.23,Poor,3.41,9.2,0.0,34.16,56.29
4168,19.49,Female,High School,5.87,4.49,1.53,2.86,0.4,8.33,7.1,Good,2.84,38.11,3.05,34.08,23.58
4169,20.97,Male,High School,4.87,1.09,0.7,2.53,2.09,7.05,8.34,Good,7.47,19.12,17.82,29.36,47.55
4170,17.89,Female,High School,4.98,0.57,0.0,1.7,1.12,5.79,5.29,Average,3.86,15.93,11.68,28.69,33.02
4171,19.65,Other,High School,1.82,1.53,1.09,4.18,1.81,5.01,4.63,Good,10.09,3.48,6.41,15.38,33.09
4172,17.78,Female,High School,1.25,1.98,0.84,3.62,4.15,4.34,6.74,Good,2.82,0.19,37.16,3.53,0.0
4173,24.26,Male,High School,4.09,0.64,0.28,4.24,0.3,10.07,5.33,Good,9.6,8.91,5.21,14.87,43.74
4174,23.19,Other,High School,5.52,1.4,2.4,2.78,0.42,5.36,7.56,Good,7.0,17.29,15.81,33.3,54.6
4175,23.71,Male,High School,7.23,2.57,1.58,0.96,1.09,9.27,3.3,Poor,8.15,12.48,0.26,46.77,65.58
4176,16.12,Female,High School,2.88,3.11,1.34,1.95,0.52,5.89,9.11,Average,3.25,15.98,2.28,20.52,23.7
4177,24.51,Other,High School,4.24,4.27,1.11,4.37,0.84,6.58,6.72,Poor,7.61,23.74,8.3,30.87,34.38
4178,18.32,Female,High School,7.26,0.0,1.53,2.76,0.98,5.44,8.01,Poor,3.12,25.77,12.81,25.9,36.53
4179,18.56,Other,High School,6.41,1.87,0.75,2.72,1.28,8.67,7.75,Good,5.23,22.25,0.06,51.16,64.17
4180,22.05,Male,High School,5.78,3.65,1.67,0.27,1.8,7.21,6.77,Average,5.02,26.97,0.0,29.6,62.41
4181,21.4,Male,High School,3.8,0.0,2.23,2.76,0.0,8.25,8.56,Average,2.86,7.49,22.42,14.7,10.51
4182,15.42,Other,High School,3.57,4.17,0.0,0.43,2.04,6.18,1.21,Poor,1.74,18.0,0.0,18.56,29.29
4183,22.43,Female,High School,5.05,2.25,0.0,0.9,0.7,6.04,5.07,Average,0.34,23.99,0.11,22.86,47.04
4184,17.56,Female,High School,3.47,2.05,3.06,2.54,4.39,8.88,7.13,Good,8.89,14.18,15.36,35.29,50.89
4185,23.63,Female,High School,5.72,3.61,2.21,1.45,2.72,4.29,7.18,Good,10.1,14.58,15.28,37.72,58.32
4186,15.72,Other,High School,4.39,1.85,2.14,1.97,3.5,8.54,4.47,Good,5.27,21.9,22.26,20.53,39.65
4187,19.08,Other,High School,4.36,0.48,2.2,5.02,1.52,7.1,3.75,Average,7.03,7.44,13.22,18.89,42.0
4188,23.42,Other,High School,3.99,3.1,3.02,3.79,0.73,7.21,14.42,Average,10.08,16.58,28.4,46.4,56.19
4189,16.01,Male,High School,4.51,1.04,1.98,2.37,2.69,7.07,9.64,Good,4.37,17.44,7.12,22.34,53.09
4190,19.02,Female,High School,2.28,1.05,1.8,3.18,0.0,8.33,8.15,Average,9.15,7.65,0.39,18.57,22.53
4191,15.99,Other,High School,5.53,1.81,1.72,3.24,3.12,7.89,10.24,Good,6.09,15.56,28.49,26.96,51.54
4192,18.77,Male,High School,7.47,0.37,2.32,4.14,2.53,7.4,11.94,Average,8.81,20.54,46.05,47.86,68.92
4193,20.52,Other,High School,3.83,2.26,4.85,2.01,2.23,5.16,7.26,Good,9.98,2.96,33.39,16.59,40.02
4194,15.58,Female,High School,4.31,6.24,2.97,0.98,0.16,7.73,10.29,Average,1.54,20.9,4.69,24.45,37.19
4195,25.54,Female,High School,5.89,4.09,2.71,3.64,2.56,7.25,3.94,Poor,6.32,15.71,20.71,34.96,44.79
4196,18.29,Other,High School,5.56,3.33,2.09,3.17,0.76,8.68,5.56,Poor,8.01,17.07,3.4,34.98,69.8
4197,16.63,Female,High School,3.49,1.43,0.85,0.24,4.23,7.36,7.32,Poor,0.93,6.99,4.38,19.46,27.1
4198,16.94,Female,High School,5.23,3.88,0.21,4.97,0.0,5.15,8.75,Poor,2.86,20.49,5.0,34.74,38.03
4199,21.64,Male,High School,4.85,2.12,0.23,4.13,0.0,8.64,1.72,Poor,7.85,17.54,0.53,32.16,39.48
4200,17.94,Female,High School,3.86,3.57,0.0,2.09,1.96,5.21,10.19,Average,8.77,9.13,9.72,23.49,46.77
4201,24.93,Other,High School,4.22,2.21,2.24,1.68,1.59,7.03,10.95,Poor,1.12,20.72,31.48,18.66,37.7
4202,21.28,Female,High School,3.97,4.1,3.24,1.61,1.79,9.16,5.65,Poor,6.0,22.67,0.14,25.23,43.4
4203,24.93,Female,High School,6.63,3.59,1.86,4.48,0.51,7.38,10.84,Poor,5.19,30.22,36.67,26.79,53.28
4204,15.14,Male,High School,3.32,3.31,3.78,2.92,0.0,5.95,8.3,Average,10.07,10.08,27.2,16.86,23.82
4205,15.17,Male,High School,6.79,2.67,4.24,3.98,2.72,6.31,9.52,Poor,9.25,18.2,34.38,40.28,46.85
4206,21.18,Male,High School,2.89,1.7,2.03,1.3,0.74,5.62,8.17,Average,3.02,16.99,4.63,16.64,32.63
4207,16.94,Other,High School,7.11,2.17,2.6,3.86,0.8,6.85,6.6,Good,1.36,24.62,18.27,32.24,37.77
4208,16.19,Male,High School,0.58,2.4,1.36,3.58,1.09,8.41,8.97,Good,10.27,0.18,10.45,6.82,9.56
4209,19.06,Female,High School,5.07,1.44,2.64,1.44,1.76,8.39,2.92,Poor,5.79,16.36,7.97,29.92,38.73
4210,19.49,Male,High School,4.24,2.55,0.4,2.01,1.66,6.27,8.56,Good,5.48,19.78,18.21,30.87,30.06
4211,18.95,Male,High School,4.22,2.73,1.73,1.63,1.0,7.96,3.31,Good,9.5,15.11,1.14,28.05,61.64
4212,16.38,Male,High School,6.36,2.95,3.83,2.31,1.23,4.88,5.7,Poor,6.16,20.6,32.12,26.72,63.58
4213,17.36,Female,High School,6.26,0.0,2.25,2.89,0.76,5.86,8.13,Good,10.23,16.24,5.9,36.16,52.53
4214,18.88,Male,High School,4.75,2.31,0.66,3.9,0.0,8.54,2.39,Poor,5.42,15.53,0.04,32.08,42.35
4215,17.25,Female,High School,1.78,1.82,2.19,4.12,2.33,8.12,7.25,Average,2.21,10.63,5.34,5.21,15.15
4216,21.08,Other,High School,8.43,1.65,1.3,3.87,2.08,6.75,9.18,Good,6.0,26.06,7.65,33.27,72.57
4217,19.61,Female,High School,1.29,3.22,2.41,1.47,1.49,6.88,10.11,Poor,4.06,6.53,24.4,14.67,18.79
4218,16.97,Female,High School,3.25,2.3,2.21,5.76,1.74,6.59,8.27,Good,1.55,10.6,32.44,10.79,7.44
4219,21.51,Male,High School,3.99,1.64,5.03,1.81,1.77,6.08,6.54,Good,8.29,7.04,16.26,30.38,28.73
4220,23.3,Male,High School,5.54,2.78,3.54,5.68,1.78,4.79,7.52,Good,3.67,12.61,40.58,34.58,24.13
4221,24.12,Other,High School,1.87,2.11,3.73,2.18,1.35,7.55,4.38,Average,7.23,0.47,15.84,14.83,33.54
4222,16.93,Female,High School,0.87,1.02,3.27,2.48,1.26,5.45,7.28,Poor,3.06,0.26,22.49,1.64,4.38
4223,19.59,Male,High School,4.27,2.07,1.01,3.81,0.43,9.24,6.06,Good,9.75,17.96,0.0,25.73,53.45
4224,18.94,Female,High School,2.65,0.86,0.97,2.51,0.0,8.07,1.81,Poor,5.2,11.14,0.5,11.73,29.04
4225,15.82,Other,High School,8.38,1.4,1.4,6.24,0.34,8.95,1.78,Good,5.97,15.61,4.28,32.93,73.59
4226,15.88,Other,High School,3.62,2.23,1.66,3.18,2.04,6.58,5.08,Average,7.61,12.35,20.49,22.73,24.6
4227,19.96,Male,High School,5.36,0.97,3.0,0.65,0.0,7.43,3.21,Poor,7.47,27.55,7.0,42.33,55.59
4228,18.44,Female,High School,0.9,3.7,2.36,3.42,1.06,8.24,9.25,Poor,4.65,0.19,7.86,9.34,10.95
4229,17.11,Female,High School,5.61,2.49,3.01,3.28,1.96,6.44,6.95,Good,9.05,16.81,34.81,40.9,51.15
4230,17.29,Other,High School,6.35,2.98,2.19,3.3,1.04,5.1,8.26,Poor,6.49,8.99,28.92,31.14,66.0
4231,21.94,Other,High School,3.91,1.14,0.89,2.88,1.15,7.86,11.83,Average,2.5,10.53,19.11,12.7,35.68
4232,20.71,Female,High School,5.39,2.0,1.92,1.24,1.35,5.83,6.45,Poor,0.79,19.74,20.29,17.15,35.58
4233,20.62,Other,High School,2.91,2.03,1.85,4.77,2.14,6.53,1.6,Good,4.78,2.41,0.44,15.3,44.41
4234,16.55,Male,High School,5.09,2.47,1.2,4.27,1.49,7.98,7.34,Good,3.36,16.65,24.07,26.36,44.24
4235,17.32,Other,High School,6.22,2.64,2.95,3.33,3.21,9.96,10.18,Average,5.9,19.35,21.24,20.18,51.29
4236,17.75,Other,High School,5.75,1.41,2.34,1.5,0.43,5.96,9.74,Average,6.09,12.73,19.78,32.49,57.16
4237,25.45,Other,High School,4.35,2.48,3.01,5.55,0.03,5.81,3.33,Average,5.57,8.51,23.62,28.7,49.57
4238,19.16,Female,High School,3.25,1.62,0.22,2.91,2.42,6.37,8.72,Good,9.44,0.22,7.63,18.09,38.31
4239,22.7,Male,High School,5.13,1.24,2.85,1.64,0.94,9.32,5.24,Poor,8.78,21.44,0.2,36.94,66.01
4240,20.75,Male,High School,5.49,2.57,2.22,0.27,1.38,8.67,1.55,Average,5.78,16.85,0.36,33.48,47.6
4241,16.44,Female,High School,4.61,1.68,0.95,4.95,1.9,6.69,6.25,Average,1.49,19.02,7.75,11.3,42.32
4242,24.42,Other,High School,7.15,4.54,2.51,1.93,2.16,7.78,7.81,Good,1.6,25.29,4.82,37.74,46.04
4243,16.42,Other,High School,5.98,2.29,2.09,1.97,2.92,5.94,8.87,Good,2.81,7.9,13.16,24.78,50.65
4244,19.44,Male,High School,5.9,2.03,0.4,0.54,1.89,9.37,7.57,Good,6.69,19.04,0.0,41.73,59.99
4245,19.66,Male,High School,4.47,1.37,1.4,3.48,2.04,5.45,8.95,Good,3.08,16.76,29.74,23.56,32.1
4246,21.08,Other,High School,4.43,4.62,2.17,1.57,3.77,5.55,6.64,Good,5.12,16.91,22.87,18.78,49.34
4247,16.09,Other,High School,3.71,0.6,1.07,3.6,4.01,7.1,11.27,Poor,8.2,11.75,35.49,30.09,37.56
4248,17.74,Other,High School,5.77,3.29,2.85,3.79,1.41,7.08,7.91,Poor,2.69,19.4,13.54,32.04,42.24
4249,24.38,Male,High School,5.99,2.72,1.64,3.03,1.41,6.91,4.55,Poor,1.29,16.57,0.0,28.51,50.29
4250,24.44,Other,High School,2.68,3.62,0.0,1.19,2.71,5.12,4.65,Poor,5.63,10.47,0.31,26.77,22.74
4251,19.68,Other,High School,0.65,2.48,1.12,1.23,3.1,8.0,6.86,Average,1.37,0.0,11.02,8.54,12.11
4252,21.33,Female,High School,8.39,2.23,2.25,2.67,0.57,6.28,6.02,Average,7.27,27.03,5.66,49.87,68.66
4253,18.31,Male,High School,3.51,0.57,3.29,1.97,2.54,6.43,3.03,Poor,0.93,5.35,10.24,13.94,19.94
4254,19.09,Female,High School,2.08,5.25,2.8,3.0,2.87,5.66,7.56,Poor,0.48,8.92,13.69,6.33,8.69
4255,22.66,Other,High School,2.61,2.53,0.14,2.71,1.61,6.35,8.97,Good,9.64,7.96,8.31,19.97,23.06
4256,20.73,Female,High School,5.37,1.61,1.2,3.71,2.28,6.83,5.95,Poor,10.01,13.49,9.09,30.21,74.05
4257,21.54,Other,High School,3.27,3.67,2.46,0.8,1.12,8.3,7.38,Average,3.52,6.52,4.83,23.99,31.7
4258,20.92,Female,High School,9.92,3.25,1.53,3.56,0.59,7.78,7.5,Poor,7.93,35.27,28.25,56.54,68.58
4259,21.2,Other,High School,2.56,1.76,0.78,7.08,0.98,5.82,8.37,Good,6.94,4.92,24.54,16.73,31.08
4260,16.77,Female,High School,5.82,3.67,0.0,0.0,2.24,8.21,6.45,Average,1.44,25.87,0.0,27.43,28.12
4261,17.07,Female,High School,6.33,1.16,1.1,3.56,3.21,6.89,7.83,Average,7.52,25.07,21.94,43.3,45.57
4262,23.17,Male,High School,8.26,0.79,2.67,5.58,1.62,8.63,5.09,Poor,7.34,15.28,10.98,39.54,53.37
4263,16.41,Female,High School,8.04,2.3,1.68,0.0,3.03,6.58,7.46,Average,7.48,33.02,0.28,51.76,81.04
4264,17.45,Male,High School,5.76,1.79,2.73,1.7,2.03,6.52,7.18,Average,9.58,12.91,8.13,44.75,66.9
4265,22.19,Female,High School,1.85,2.34,1.25,2.07,0.0,7.12,13.95,Average,5.23,14.27,20.76,11.22,27.76
4266,23.42,Other,High School,3.99,3.1,3.02,3.79,0.73,7.21,14.42,Average,10.08,16.58,28.4,46.4,56.19
4267,19.05,Other,High School,5.09,1.11,2.04,3.13,0.84,7.87,11.83,Good,1.52,17.21,11.39,20.36,48.18
4268,20.13,Other,High School,6.98,1.54,2.3,1.25,0.81,7.32,6.26,Average,9.68,24.6,9.19,36.33,61.03
4269,16.56,Other,High School,3.86,3.04,0.71,3.67,1.89,7.94,7.72,Average,10.29,6.05,0.26,20.34,33.88
4270,20.7,Other,High School,5.56,3.57,2.66,3.03,0.97,8.62,4.06,Good,8.57,24.23,1.8,35.66,63.18
4271,19.43,Male,High School,3.45,0.7,2.41,1.72,0.19,8.31,4.53,Poor,1.04,8.63,8.46,20.1,34.82
4272,21.64,Female,High School,3.57,3.21,2.35,5.07,1.7,7.36,6.5,Good,5.29,13.63,41.63,21.26,24.64
4273,16.11,Other,High School,5.18,3.79,1.13,2.87,1.9,6.67,5.81,Poor,3.3,20.03,17.57,19.48,26.16
4274,16.41,Female,High School,8.04,2.3,1.68,0.0,3.03,6.58,7.46,Average,7.48,33.02,0.28,51.76,81.04
4275,16.49,Male,High School,5.04,2.38,2.56,2.28,3.45,6.04,10.66,Good,9.97,11.88,39.07,38.29,63.9
4276,17.43,Female,High School,4.69,1.99,1.3,2.93,1.49,6.67,9.0,Poor,5.55,12.77,10.29,18.42,40.27
4277,21.84,Other,High School,1.21,0.66,1.58,4.61,2.17,7.24,7.22,Average,10.7,0.36,31.95,11.3,16.75
4278,19.98,Other,High School,6.18,1.77,1.33,2.38,2.09,7.7,9.38,Good,1.18,18.91,7.23,36.73,42.72
4279,21.44,Other,High School,4.52,2.47,0.39,0.04,1.33,5.06,8.36,Poor,3.27,16.07,0.0,26.75,34.03
4280,19.02,Female,High School,3.78,3.41,2.76,3.27,0.24,4.79,7.08,Poor,3.25,9.6,19.65,22.61,20.43
4281,22.0,Other,High School,7.58,2.35,1.65,2.5,0.63,9.44,2.31,Good,1.75,25.2,0.3,21.56,29.75
