student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4009,18,Male,High School,0.97,0.57,1.89,4.63,1.07,5.83,14.0,138,266,1,0,Poor,1,0.0,48.29,1.0,1.337255950788981
4010,24,Other,High School,7.1,1.18,3.38,6.04,1.09,7.85,4.8,150,175,1,1,Poor,1,28.65,24.84,17.09,34.648301684942496
4011,16,Male,High School,4.28,1.7,2.35,4.05,2.55,9.74,8.32,96,122,1,0,Poor,10,4.91,11.62,27.96,36.11928323081038
4012,17,Female,High School,2.94,0.49,2.32,1.98,2.77,5.36,7.22,142,183,1,1,Good,8,4.73,28.74,13.93,43.51430863867344
4013,20,Female,High School,2.75,2.21,2.83,1.12,2.78,7.5,1.8,84,0,1,0,Good,2,7.76,0.0,18.73,26.624765980208608
4014,17,Other,High School,4.64,1.85,3.57,2.39,2.78,7.71,2.64,60,207,0,0,Average,3,15.87,10.25,20.41,35.31692966033699
4015,18,Other,High School,2.32,2.8,2.43,1.83,2.68,4.33,5.23,73,99,0,0,Poor,6,5.08,23.39,19.94,35.04947847017919
4016,20,Female,High School,1.54,2.91,0.0,3.26,0.38,4.82,6.41,150,179,1,1,Average,6,8.36,18.75,4.28,6.753142551484354
4017,19,Male,High School,3.59,2.02,2.85,3.33,1.8,8.61,1.0,107,262,0,0,Good,10,15.28,1.91,27.63,19.764642952661138
4018,23,Female,High School,2.7,1.83,2.07,1.88,0.86,4.61,11.23,66,267,1,1,Poor,1,16.28,24.42,7.29,8.718908799144156
4019,21,Male,High School,8.88,3.89,2.13,5.73,1.18,7.55,4.21,82,0,0,1,Poor,10,29.61,23.29,52.41,67.25060176517785
4020,20,Other,High School,3.25,1.31,3.34,2.11,0.31,8.59,4.55,99,26,1,1,Good,9,9.33,5.97,27.19,27.828296335918694
4021,17,Male,High School,6.47,1.54,3.49,5.0,1.28,4.0,2.8,79,135,1,1,Good,1,17.04,30.78,22.17,28.002139609521265
4022,18,Male,High School,2.59,1.92,2.28,2.82,2.35,5.89,6.34,74,410,0,0,Poor,1,12.15,51.18,4.46,26.223589194971918
4023,17,Female,High School,4.48,3.46,1.04,2.85,1.14,6.45,7.75,101,258,1,0,Good,9,13.5,7.21,30.08,35.62449852901845
4024,20,Male,High School,7.22,2.34,0.09,0.48,1.58,6.62,3.55,69,348,1,1,Poor,9,24.92,0.0,44.63,57.488633324418295
4025,18,Other,High School,4.99,1.84,2.77,2.02,2.15,4.95,4.46,0,500,1,0,Poor,5,20.37,14.84,32.69,46.38940893286975
4026,18,Male,High School,4.72,2.08,1.5,3.61,1.38,6.47,3.69,60,331,0,0,Poor,7,13.35,3.81,33.22,48.46215565659268
4027,19,Male,High School,5.42,4.93,0.54,5.45,1.51,7.05,8.27,38,195,1,1,Poor,4,15.08,19.62,20.96,27.186413479539983
4028,19,Male,High School,3.53,3.29,1.6,2.68,0.73,6.58,6.53,150,70,1,1,Average,6,10.07,19.36,29.61,34.14014442364269
4029,20,Male,High School,1.63,3.23,4.57,0.91,2.14,7.28,1.0,30,216,1,1,Average,4,6.76,10.82,10.88,28.483551751805297
4030,22,Male,High School,5.89,3.87,0.0,4.23,2.56,6.58,3.47,150,500,1,1,Average,10,12.4,6.5,39.75,55.48274939823482
4031,21,Male,High School,0.91,3.85,2.58,4.17,0.0,6.43,1.0,64,210,0,1,Average,8,5.22,2.7,11.11,11.794597485958814
4032,21,Other,High School,6.59,2.9,0.25,0.99,1.93,6.38,10.09,58,261,0,0,Good,7,20.85,0.0,43.24,67.79887670500135
4033,21,Other,High School,4.01,2.26,2.98,3.99,2.61,6.12,4.62,0,68,0,1,Good,4,17.32,18.99,12.68,25.220647231880182
4034,16,Female,High School,4.72,0.48,1.61,1.29,1.05,6.34,5.31,22,148,1,0,Good,1,28.42,12.17,26.06,30.87723990371757
4035,18,Female,High School,5.59,3.26,1.85,5.87,1.84,8.96,8.63,70,52,1,1,Good,3,17.18,16.8,28.28,36.76116608718908
4036,22,Male,High School,0.0,2.11,1.96,3.39,1.31,7.27,6.72,150,385,1,0,Average,3,7.21,0.07,1.0,9.72185076223589
4037,24,Other,High School,5.61,1.22,3.22,4.74,2.08,9.06,10.7,86,285,0,0,Average,4,9.45,45.24,26.56,36.76116608718908
4038,18,Other,High School,5.09,2.39,1.89,2.79,1.63,8.79,4.71,59,476,0,1,Poor,4,14.29,0.0,25.83,48.23482214495854
4039,19,Other,High School,1.23,2.92,1.67,2.28,2.69,4.25,4.39,50,441,1,0,Poor,2,4.16,14.6,1.0,6.873495587055362
4040,21,Female,High School,4.61,0.18,1.43,1.81,1.08,7.3,8.03,105,236,1,1,Poor,7,16.53,10.71,29.32,44.37015244717839
4041,17,Male,High School,3.73,1.91,3.04,2.89,0.85,4.52,2.36,64,362,1,0,Average,5,7.2,15.82,14.94,25.28751002941963
4042,17,Other,High School,5.8,1.98,2.11,4.59,1.35,5.96,1.0,133,364,0,1,Poor,5,23.33,15.61,25.24,43.594543995720784
4043,18,Female,High School,4.81,2.0,2.84,3.77,1.86,7.4,11.91,120,155,0,0,Poor,3,20.5,33.65,20.7,34.30061513773736
4044,17,Other,High School,5.08,3.96,2.51,2.79,0.63,6.66,6.87,85,500,0,0,Poor,8,14.15,5.24,34.61,33.80583043594544
4045,20,Female,High School,2.43,3.96,2.26,3.31,0.0,8.45,6.87,84,125,1,1,Average,1,7.87,0.0,16.66,13.105108317732014
4046,17,Male,High School,1.46,1.59,2.36,4.62,1.73,7.66,8.46,26,265,0,1,Poor,1,3.18,16.63,1.0,1.337255950788981
4047,18,Female,High School,7.23,1.98,3.52,2.59,1.63,5.36,8.45,78,123,0,0,Poor,6,18.55,22.54,34.22,60.016047071409474
4048,17,Other,High School,7.7,2.81,2.12,4.44,1.57,7.9,4.4,25,270,0,0,Good,4,33.38,11.94,29.29,49.70580369082643
4049,21,Male,High School,3.3,1.95,1.48,1.81,1.46,8.37,5.32,56,370,0,0,Good,5,10.53,0.0,21.9,39.529285905322276
4050,18,Other,High School,5.46,1.21,2.53,3.97,1.68,7.69,4.03,131,500,1,0,Good,4,14.97,23.09,24.61,30.34233752340198
4051,21,Female,High School,5.22,2.88,3.04,3.31,1.85,7.05,8.64,68,145,0,1,Poor,5,14.61,17.68,21.2,32.976731746456274
4052,24,Other,High School,1.8,2.23,4.03,2.12,1.78,7.98,4.74,108,169,0,0,Average,7,0.0,17.1,15.27,30.623161273067662
4053,24,Female,High School,3.26,1.0,1.03,2.72,1.51,4.77,2.22,75,189,1,0,Good,8,0.0,19.97,20.57,33.0703396630115
4054,21,Female,High School,8.0,0.59,1.49,4.48,2.29,7.63,7.36,89,427,1,0,Poor,6,31.53,10.53,35.74,56.61941695640545
4055,20,Other,High School,4.92,2.89,3.0,7.13,2.33,8.11,2.51,101,143,0,0,Good,10,9.4,29.6,33.86,49.01043059641615
4056,21,Female,High School,6.12,1.11,0.69,3.47,1.25,4.0,1.0,99,289,1,0,Average,6,16.61,0.0,37.68,56.204867611660866
4057,24,Female,High School,6.08,1.51,1.68,3.26,0.76,6.21,5.66,102,292,0,1,Average,10,27.66,3.04,34.34,52.84835517518053
4058,19,Female,High School,8.53,2.73,0.79,3.93,3.71,7.61,7.33,104,134,1,1,Poor,6,37.78,19.91,41.92,62.24926450922707
4059,18,Other,High School,5.03,1.77,1.81,1.85,2.38,8.08,8.87,31,6,0,0,Poor,1,20.85,8.56,29.47,36.60069537309441
4060,16,Male,High School,2.84,1.84,2.93,5.16,1.25,6.97,6.3,118,462,1,1,Good,2,7.43,31.7,9.08,22.198448783097085
4061,18,Male,High School,2.76,0.78,2.56,0.0,3.27,6.7,10.66,61,259,0,1,Poor,9,19.3,0.0,29.96,41.856111259695105
4062,20,Other,High School,2.47,2.76,2.63,5.32,2.25,6.6,4.73,150,268,1,0,Average,2,0.0,18.0,10.18,16.541856111259694
4063,17,Male,High School,3.53,1.14,1.67,3.32,0.99,5.95,2.77,144,422,0,0,Average,6,6.61,0.0,23.48,25.528216100561647
4064,16,Female,High School,6.15,2.01,3.41,2.23,3.73,6.61,2.53,61,219,1,1,Average,4,15.03,32.81,28.7,45.6672907194437
4065,18,Female,High School,4.89,2.47,0.9,3.23,1.99,7.01,12.35,39,118,1,0,Good,6,15.36,25.11,31.79,52.514041187483286
4066,20,Male,High School,4.1,0.37,2.25,3.28,2.53,7.56,8.48,78,339,1,0,Poor,5,7.76,25.24,19.32,47.00454667023268
4067,18,Male,High School,5.92,2.2,4.31,2.61,1.69,6.54,11.72,75,46,0,0,Average,6,20.58,38.27,29.21,53.9315324953196
4068,21,Male,High School,6.76,1.65,1.15,3.63,2.93,5.43,9.91,33,73,1,0,Average,5,22.48,41.51,26.3,41.86948381920299
4069,22,Other,High School,6.5,1.44,2.78,4.28,2.67,4.39,1.0,142,468,1,0,Good,6,19.89,16.8,30.92,38.8472853704199
4070,21,Female,High School,5.46,0.78,2.53,2.21,1.99,6.64,5.58,107,310,1,1,Average,1,15.75,12.58,25.02,24.257822947312118
4071,17,Other,High School,4.85,1.76,3.03,2.3,0.39,5.05,5.96,60,243,1,0,Good,1,11.54,13.9,17.93,28.36319871623429
4072,22,Female,High School,4.7,2.22,2.57,2.28,2.95,6.59,2.85,123,247,0,1,Average,6,19.82,17.69,25.16,32.86975127039315
4073,16,Male,High School,1.93,1.98,2.01,2.76,1.37,6.45,7.76,150,386,1,1,Good,7,10.11,21.76,22.72,35.71810644557368
4074,22,Other,High School,1.23,1.78,0.0,3.95,1.53,6.62,8.1,91,211,0,0,Poor,3,4.51,14.96,3.48,11.393420700722118
4075,17,Female,High School,0.86,0.19,1.8,4.01,0.45,6.53,3.06,119,117,1,1,Poor,10,0.0,0.21,13.25,24.846215565659264
4076,18,Male,High School,4.81,2.34,3.2,2.48,2.04,5.49,6.69,23,152,1,0,Poor,10,13.32,29.74,27.19,48.98368547740038
4077,16,Male,High School,5.61,1.84,2.33,1.3,1.71,7.33,1.0,68,158,0,0,Good,4,12.72,0.0,36.02,26.972452527413747
4078,16,Male,High School,4.34,1.24,0.58,4.0,2.88,7.19,8.1,66,252,0,1,Average,8,7.2,8.64,30.42,48.71623428724258
4079,20,Male,High School,2.84,3.45,2.31,1.35,1.8,7.0,4.4,0,176,1,1,Average,7,16.75,0.0,15.93,38.79379513238834
4080,20,Female,High School,4.6,3.09,1.06,3.65,1.7,5.23,7.04,42,329,0,0,Good,6,13.5,19.78,19.93,33.12382990104305
4081,18,Female,High School,8.04,2.57,1.32,1.52,0.61,4.6,5.57,79,143,1,1,Good,3,32.9,10.94,40.08,47.44584113399304
4082,19,Female,High School,4.97,2.71,0.31,2.67,3.38,5.73,1.0,29,197,0,0,Average,9,15.68,7.49,29.87,39.67638405990907
4083,20,Other,High School,4.23,2.31,2.16,2.74,2.39,4.97,4.01,106,222,1,0,Good,1,8.44,34.47,13.23,33.41802621021663
4084,17,Female,High School,6.51,1.78,4.97,3.08,2.35,5.26,4.83,87,76,0,0,Poor,6,16.34,30.75,44.94,41.388071676918955
4085,16,Female,High School,2.48,4.33,2.93,2.16,1.51,7.73,10.7,75,6,1,1,Poor,9,7.46,21.04,23.64,27.467237229205672
4086,17,Male,High School,6.11,0.67,1.71,5.72,1.04,5.52,5.0,51,148,1,0,Good,8,14.82,15.31,30.64,39.596148702861726
4087,19,Other,High School,3.89,2.09,2.39,3.3,0.81,5.93,5.93,67,18,1,1,Poor,2,14.82,23.27,13.41,28.737630382455198
4088,21,Other,High School,2.43,1.75,0.7,6.88,0.51,5.26,8.81,36,449,0,0,Good,7,5.03,25.49,16.96,23.736293126504414
4089,21,Female,High School,4.95,1.31,1.2,3.64,2.88,6.56,8.28,94,0,0,1,Good,7,13.42,35.23,18.15,36.30649906392083
4090,17,Other,High School,6.05,2.48,1.4,2.08,3.43,7.14,6.55,60,235,0,0,Poor,7,30.54,16.98,29.69,46.937683872693235
4091,23,Other,High School,3.74,1.09,2.31,1.87,1.65,7.04,5.87,102,301,0,1,Good,10,8.95,12.67,29.36,51.029687082107515
4092,21,Female,High School,6.87,1.42,1.13,4.41,0.84,7.02,6.62,61,155,0,1,Average,10,19.47,4.84,45.51,47.08478202728002
4093,16,Female,High School,4.41,4.13,0.37,3.88,1.91,7.46,7.44,114,457,0,0,Average,6,22.54,0.0,29.17,23.896763840599093
4094,24,Male,High School,5.29,2.18,2.66,3.53,0.94,7.54,3.9,108,117,0,0,Good,9,15.32,6.59,35.96,58.46483016849425
4095,19,Other,High School,5.37,4.51,2.01,2.06,1.5,5.39,6.3,109,384,1,0,Good,2,21.54,12.75,20.41,40.21128644022466
4096,22,Male,High School,3.43,3.72,2.23,2.73,1.84,6.71,3.78,108,314,1,0,Good,8,25.14,6.84,30.51,29.620219309975926
4097,18,Other,High School,1.53,4.04,1.61,2.37,1.13,7.83,11.47,62,46,0,0,Good,1,9.14,13.2,3.32,16.113934207007222
4098,22,Female,High School,5.58,0.99,1.21,0.58,1.76,8.18,5.93,78,114,1,0,Average,10,13.16,6.5,45.23,50.28082374966568
4099,16,Female,High School,6.52,0.9,0.53,4.49,1.34,9.63,8.33,32,500,0,0,Good,2,14.31,0.0,34.06,39.462423107782826
4100,21,Other,High School,4.58,0.14,1.69,2.48,2.98,7.94,5.33,73,149,1,1,Good,9,20.3,0.46,34.59,41.90960149772666
4101,16,Female,High School,4.35,1.36,1.33,5.3,1.51,5.48,3.89,48,205,1,1,Poor,4,0.93,19.7,27.55,37.73736293126504
4102,18,Male,High School,3.42,0.82,2.58,2.27,3.07,8.54,9.1,106,112,0,1,Good,5,4.26,19.83,16.75,32.709280556298474
4103,16,Male,High School,4.19,0.73,2.65,0.0,1.44,7.78,6.4,144,0,1,1,Average,10,10.7,3.18,37.24,35.67798876705001
4104,18,Male,High School,6.46,2.19,1.82,4.73,1.66,7.05,7.68,150,112,1,1,Good,2,9.4,35.8,22.68,21.302487296068467
4105,19,Male,High School,0.35,0.76,2.27,4.55,2.87,7.96,4.38,29,262,1,0,Poor,8,0.0,9.15,6.58,1.337255950788981
4106,20,Other,High School,2.03,2.44,1.4,3.2,1.06,7.76,4.98,150,12,0,1,Average,2,5.9,0.0,8.95,11.380048141214228
4107,21,Female,High School,2.06,2.81,1.49,2.51,1.72,7.3,4.38,120,341,1,0,Poor,8,17.14,2.48,20.01,23.85664616207542
4108,17,Other,High School,6.08,3.33,2.39,0.86,1.79,9.36,11.64,150,359,0,0,Good,3,17.23,0.0,31.59,43.23348488900775
4109,24,Other,High School,5.3,1.53,1.45,1.9,3.11,7.12,8.24,121,161,1,1,Average,5,14.84,4.06,30.58,29.433003476865473
4110,17,Female,High School,6.25,2.1,3.08,5.25,1.09,8.2,4.97,109,71,1,1,Poor,6,6.66,6.24,30.77,33.93955603102434
4111,18,Male,High School,3.57,1.58,1.53,1.6,2.33,8.86,10.96,107,367,0,0,Average,9,16.65,13.03,27.12,36.69430328964964
4112,22,Female,High School,6.87,3.71,1.11,2.68,3.3,7.2,7.08,17,287,1,0,Poor,6,21.5,12.78,30.03,47.365605776945706
4113,21,Female,High School,2.8,2.88,1.66,3.23,4.7,6.28,6.9,79,203,1,1,Average,6,14.39,10.93,13.68,13.439422305429261
4114,22,Female,High School,6.36,1.15,3.37,3.33,2.54,6.15,4.63,51,133,1,1,Average,10,17.81,12.92,31.97,47.03129178924846
4115,18,Male,High School,6.74,0.21,3.59,4.19,1.38,9.42,6.0,14,201,0,0,Poor,5,16.09,12.82,38.39,35.51751805295533
4116,18,Female,High School,5.85,1.97,0.9,3.55,2.08,7.74,9.89,147,381,1,0,Good,5,19.06,11.97,25.37,42.61834715164483
4117,16,Male,High School,7.7,1.22,0.18,1.8,1.37,7.34,8.85,136,0,1,0,Good,9,24.17,7.4,42.19,55.25541588660069
4118,17,Other,High School,3.94,2.18,2.55,3.75,1.78,7.16,3.13,64,257,1,1,Average,6,5.41,22.86,23.74,34.40759561380048
4119,19,Male,High School,6.35,0.22,0.4,5.11,1.32,7.77,7.72,130,157,1,1,Poor,3,14.41,22.06,29.21,27.38700187215833
4120,17,Other,High School,6.32,1.63,2.12,5.11,1.25,8.0,4.24,103,453,1,1,Poor,3,13.27,16.87,28.14,44.2230542925916
4121,21,Other,High School,5.42,1.24,2.01,2.79,2.56,6.7,5.6,150,271,0,0,Average,9,11.46,19.56,38.13,42.88579834180262
4122,21,Other,High School,3.58,4.0,2.26,1.82,0.0,6.26,9.04,90,177,1,0,Poor,9,11.24,3.2,33.97,43.7015244717839
4123,21,Male,High School,3.21,4.44,2.01,5.79,1.38,6.79,5.06,62,0,0,1,Good,3,14.85,16.88,1.0,15.645894624231078
4124,22,Female,High School,6.65,2.56,1.08,2.64,2.29,6.99,9.36,150,345,1,1,Average,5,17.5,12.45,37.05,57.90318266916288
4125,16,Other,High School,4.16,0.49,0.98,0.67,1.37,5.71,5.62,133,177,0,1,Average,4,5.32,1.57,29.07,51.885530890612465
4126,18,Female,High School,4.25,0.8,1.73,5.01,1.3,9.22,5.98,45,287,0,1,Average,7,24.51,5.1,15.99,30.676651511099223
4127,20,Other,High School,3.84,2.42,1.78,1.07,0.97,5.93,1.0,103,212,1,0,Average,2,14.13,0.0,17.9,28.32308103771062
4128,22,Other,High School,9.12,0.71,2.86,2.57,0.31,6.87,9.58,13,317,1,0,Good,2,29.26,25.99,29.98,63.49291254346081
4129,22,Female,High School,3.45,2.61,0.98,0.75,0.95,4.38,6.76,21,163,1,1,Good,3,24.09,12.12,20.24,24.645627173040918
4130,16,Male,High School,2.88,2.74,3.32,4.27,2.01,6.21,5.84,90,83,0,0,Good,4,7.97,30.09,19.35,22.639743246857446
4131,22,Other,High School,4.64,2.06,1.35,5.53,1.32,5.59,10.03,103,274,0,1,Average,9,23.5,26.98,31.29,34.10002674511902
4132,16,Male,High School,7.41,3.01,4.0,4.01,3.93,7.0,1.15,69,333,1,1,Average,10,24.93,19.23,32.42,70.39315324953196
4133,17,Male,High School,5.92,2.53,0.48,3.43,1.53,6.97,6.78,72,178,1,1,Poor,9,13.6,0.0,41.21,40.906659534634926
4134,19,Other,High School,4.49,1.06,0.0,3.05,2.13,8.34,9.08,58,269,1,0,Average,4,17.04,0.0,22.52,41.30783631987162
4135,18,Other,High School,10.0,3.16,0.95,1.44,1.91,5.62,11.17,74,500,1,1,Average,8,34.56,14.47,57.3,64.24177587590265
4136,21,Male,High School,5.52,1.96,0.0,1.8,4.64,6.41,9.83,105,176,1,0,Poor,2,23.17,6.78,24.69,35.67798876705001
4137,20,Other,High School,8.84,3.5,1.84,4.07,2.43,8.18,1.87,69,95,1,0,Good,9,31.83,0.0,57.9,74.150842471249
4138,25,Male,High School,4.85,2.21,2.29,1.3,1.64,9.31,9.48,77,347,1,1,Poor,4,22.65,6.66,26.65,37.45653918159936
4139,18,Male,High School,5.69,0.23,1.94,3.64,3.2,6.85,8.51,150,486,1,0,Average,9,18.9,6.61,45.87,44.276544530623156
4140,19,Female,High School,5.9,0.74,1.6,4.99,1.46,7.33,2.67,101,332,1,1,Average,8,12.68,4.57,39.81,40.87991441561915
4141,20,Female,High School,5.5,1.58,1.25,2.79,0.91,7.33,4.06,38,126,0,0,Average,6,22.11,3.36,32.99,50.895961487028615
4142,19,Male,High School,5.04,0.42,3.82,2.22,0.0,7.53,2.04,112,413,0,0,Good,4,16.86,0.0,24.8,29.526611393420698
4143,25,Male,High School,4.53,3.23,0.0,5.46,0.0,6.61,5.32,150,171,1,0,Average,5,17.87,0.07,26.07,41.16073816528484
4144,23,Other,High School,3.74,2.05,0.36,4.3,1.17,6.26,5.74,0,369,0,1,Average,5,0.0,10.93,26.1,32.508692163680124
4145,20,Other,High School,4.74,3.37,1.26,1.5,2.67,5.54,1.0,129,494,1,0,Good,5,16.05,0.0,36.32,39.74324685744851
4146,20,Female,High School,5.19,3.32,1.68,5.55,0.42,6.05,5.83,17,289,0,0,Poor,1,7.81,32.04,14.54,26.1166087189088
4147,19,Male,High School,3.51,0.45,2.14,5.36,0.68,7.52,4.73,0,59,0,1,Poor,2,0.05,16.93,18.72,33.77908531692967
4148,21,Female,High School,5.77,1.29,2.04,2.12,2.53,5.26,5.42,42,394,1,0,Poor,1,4.86,9.71,26.68,36.86814656325221
4149,24,Other,High School,6.22,2.85,3.59,5.07,2.61,4.79,11.03,57,64,0,1,Good,3,17.45,63.71,29.96,35.61112596951056
4150,19,Female,High School,5.5,0.05,0.0,2.97,2.37,8.82,6.89,52,325,1,1,Poor,10,18.97,0.0,38.79,48.64937148970313
4151,18,Male,High School,5.2,2.69,3.58,4.03,0.0,7.23,4.09,0,151,0,0,Average,4,7.8,22.4,23.51,27.654453062316126
4152,20,Male,High School,6.92,1.32,2.7,0.82,1.87,7.4,2.27,40,101,1,1,Average,3,16.98,0.0,40.27,56.98047606311848
4153,21,Male,High School,0.14,2.82,2.25,4.05,1.02,6.68,7.93,143,47,1,1,Average,1,4.31,16.19,1.15,12.543460818400643
4154,20,Other,High School,1.66,2.58,2.04,5.99,1.4,5.87,7.4,124,283,0,0,Poor,3,4.78,33.27,1.0,1.337255950788981
4155,20,Male,High School,7.07,1.96,2.17,4.64,1.18,7.23,5.01,38,360,0,0,Average,6,14.44,4.67,36.1,53.811179459748594
4156,18,Male,High School,4.18,0.78,1.18,4.21,1.44,6.81,1.37,18,159,0,0,Good,10,6.77,11.11,26.94,38.43273602567531
4157,17,Other,High School,6.03,0.26,3.19,2.4,2.23,7.84,2.32,62,339,1,0,Good,4,15.17,0.0,39.7,42.72532762770794
4158,16,Male,High School,4.89,2.56,0.0,3.54,1.69,7.41,14.0,110,340,1,0,Good,3,25.84,22.3,28.16,14.990639208344477
4159,20,Other,High School,2.52,2.7,1.2,5.26,0.99,7.39,2.83,90,409,0,1,Poor,8,7.91,3.1,17.39,15.886600695373096
4160,16,Male,High School,3.78,2.05,1.64,2.91,1.27,7.73,10.65,150,472,0,0,Poor,1,17.19,23.56,14.64,22.666488365873228
4161,16,Male,High School,3.0,0.13,1.96,1.85,2.55,6.87,8.16,150,373,1,1,Average,4,2.96,15.72,16.0,22.158331104573413
4162,20,Other,High School,3.53,2.27,1.04,4.61,4.23,8.82,8.58,91,0,1,0,Average,3,17.97,13.77,11.33,22.74672372292057
4163,20,Female,High School,3.62,2.66,4.0,5.21,3.35,5.99,6.94,106,92,1,0,Average,4,1.84,50.83,13.25,32.709280556298474
4164,19,Other,High School,3.07,2.11,2.28,3.53,1.22,7.68,8.35,74,223,0,1,Good,3,4.95,0.0,15.86,11.781224926450923
4165,18,Female,High School,5.15,2.59,3.67,2.94,1.56,9.68,11.48,103,166,0,1,Average,6,17.98,25.88,33.77,36.092538111794596
4166,16,Male,High School,6.45,1.08,2.02,3.93,0.72,8.39,5.36,75,79,1,0,Poor,7,11.08,6.41,39.53,57.75608451457609
4167,18,Male,High School,8.5,2.97,1.29,2.33,1.82,7.17,6.78,48,388,0,0,Poor,4,33.15,11.81,49.73,65.4854239101364
4168,16,Female,High School,5.18,0.94,0.91,3.35,1.88,7.73,5.29,95,196,1,0,Poor,1,11.28,0.0,15.63,30.98422037978069
4169,19,Male,High School,5.38,0.0,2.42,4.25,0.0,7.8,10.42,150,163,1,1,Good,10,17.71,22.22,27.18,41.30783631987162
4170,20,Female,High School,5.93,1.88,1.0,5.07,1.18,4.64,9.42,97,188,0,0,Average,2,23.04,26.58,22.69,46.30917357582241
4171,18,Other,High School,3.87,0.83,1.81,2.43,1.58,7.81,1.67,142,101,1,1,Average,10,11.93,0.0,40.18,47.33886065792993
4172,18,Female,High School,3.29,3.43,1.66,1.69,2.37,5.35,5.57,79,0,0,1,Good,4,18.39,3.31,16.05,24.939823482214493
4173,20,Male,High School,5.09,3.2,1.42,4.03,0.99,5.96,5.94,100,251,1,1,Poor,6,27.77,35.46,27.72,32.415084247124895
4174,21,Other,High School,4.62,3.11,3.1,4.68,1.41,7.31,5.25,124,500,0,1,Average,5,10.48,20.5,22.38,26.66488365873228
4175,19,Other,High School,5.8,2.2,0.0,5.71,2.27,6.07,12.94,61,209,0,0,Average,5,21.07,36.54,21.84,22.733351163412678
4176,18,Female,High School,5.94,1.18,1.23,3.36,3.08,6.6,8.52,90,0,0,1,Average,7,25.12,21.74,43.07,39.823482214495854
4177,24,Male,High School,5.8,0.57,1.92,1.98,2.64,7.0,8.04,95,353,1,1,Good,8,20.85,12.28,36.0,54.987964696442894
4178,20,Male,High School,4.66,1.91,0.94,3.27,1.65,5.39,8.92,94,299,1,0,Poor,2,15.53,17.96,23.72,19.79138807167692
4179,16,Male,High School,8.2,2.44,1.72,2.03,2.03,7.91,7.62,87,290,0,1,Good,3,27.77,12.12,37.3,48.903450120353035
4180,22,Male,High School,5.77,1.98,2.35,1.86,2.44,6.87,7.4,150,242,1,1,Good,10,18.73,0.0,45.39,47.913880716769185
4181,19,Female,High School,6.59,2.55,3.38,5.45,2.31,6.31,7.99,117,281,0,0,Poor,6,18.02,35.45,29.46,56.12463225461353
4182,21,Other,High School,3.75,2.75,2.97,2.51,1.25,5.24,6.63,27,479,0,1,Poor,5,18.55,13.96,25.22,20.714094677721313
4183,21,Female,High School,5.77,2.4,0.53,3.7,1.62,6.69,10.29,70,315,0,1,Average,1,14.08,7.5,25.0,36.841401444236425
4184,17,Other,High School,5.08,2.27,1.9,3.15,1.63,6.14,7.93,121,477,1,1,Good,6,25.78,19.34,27.54,24.846215565659264
4185,23,Male,High School,4.84,2.13,1.38,4.01,2.71,7.02,3.51,132,449,1,1,Good,6,7.45,11.66,20.43,36.547205135062846
4186,17,Male,High School,2.66,4.14,1.89,2.1,0.7,8.45,4.56,67,429,0,1,Good,8,21.75,1.13,17.72,23.99037175715432
4187,22,Female,High School,2.33,2.36,2.04,0.94,2.53,8.52,3.98,87,195,0,0,Poor,5,7.31,0.0,22.41,22.853704198983685
4188,20,Male,High School,0.0,3.35,1.26,2.7,1.7,5.79,8.06,80,0,0,0,Average,10,1.22,26.96,19.85,7.635731479005081
4189,20,Male,High School,5.85,1.52,0.27,3.14,2.95,7.08,8.41,82,0,0,1,Poor,1,14.96,1.9,22.82,39.208344477132925
4190,24,Other,High School,4.23,1.58,2.36,4.65,2.4,6.15,5.08,47,73,0,0,Poor,10,5.26,35.79,22.46,42.72532762770794
4191,21,Male,High School,3.39,1.39,0.77,2.08,2.74,5.19,11.47,109,239,1,0,Poor,9,14.47,26.89,20.03,42.110189890345005
4192,18,Female,High School,2.58,0.74,2.86,2.44,1.94,6.15,9.28,9,137,1,0,Poor,3,9.65,17.45,5.69,13.319069269858252
4193,16,Other,High School,4.88,5.2,1.01,4.54,1.72,7.36,10.9,148,250,0,1,Poor,9,20.12,20.37,27.14,45.734153516983156
4194,17,Female,High School,7.43,2.06,0.0,5.41,0.75,4.96,1.73,12,292,1,0,Good,10,22.76,21.34,43.73,58.61192832308103
4195,19,Other,High School,5.13,2.44,1.84,1.22,2.0,5.31,6.89,128,276,1,1,Average,2,11.6,0.0,20.09,21.85076223589195
4196,21,Female,High School,2.07,3.03,0.65,3.22,0.0,7.34,2.24,19,235,1,1,Good,4,7.9,0.0,7.11,17.156993848622626
4197,17,Male,High School,5.41,2.64,2.77,2.78,2.2,6.85,13.06,67,217,1,0,Poor,8,20.64,29.7,38.55,50.88258892752072
4198,16,Other,High School,6.66,3.72,2.91,4.34,1.03,7.1,2.14,84,157,0,0,Poor,5,27.17,1.03,35.82,47.21850762235892
4199,22,Male,High School,7.87,2.59,0.0,4.46,1.23,6.99,4.64,10,326,0,0,Good,8,28.85,0.0,48.47,38.579834180262104
